"category","id","id2","code","display_name","race_lock","skill_type","pup_id","aura","partset","model"
"UltimateSkills","5881","881","NDLV","DUAL Dimension Ray","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","5882","882","NDQ","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6100","1100","LFO","Lightning Impact","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6101","1101","ISB","Innocence Breath","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6102","1102","IST","Innocence Breath","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6103","1103","LFC","Lightning Impact","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6110","1110","EFC","Excellent Full Course","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6111","1111","ALC","Appetizing Rush","0x0","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6120","1120","GTI","Timespace Impact","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6121","1121","GCC","Godly Chronos Cannon","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6122","1122","GCR","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6130","1130","TFL","Thunder Flash","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6131","1131","TFT","Thunder Flash","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6140","1140","HZE","Destructive Fission","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6141","1141","HZT","Destructive Fission","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6150","1150","PWW","Power Wall","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6151","1151","PWC","Power Wall","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6160","1160","MEX","Meteor Explosion","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6161","1161","MEXV","DUAL Meteor Explosion","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6162","1162","MEC","Meteor Explosion","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6170","1170","CSR","Crush Stream","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6171","1171","CSC","Crush Stream","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6180","1180","BSR","Blaster Stream","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6181","1181","BSC","Blaster Stream","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6200","1200","SOL","Soul Punisher","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6210","1210","DKR","Darkness Rush (Ranged)","0x4","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6211","1211","DKA","Darkness Rush (Melee)","0xfb","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6212","1212","DKRV","DUAL Darkness Rush","0xff","0x5","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6220","1220","ZBB","Elegant Blaster","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6221","1221","ZBBV","DUAL Elegant Blaster","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6230","1230","LNC","Dodoria Launcher","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6231","1231","LNCV","DUAL Dodoria Launcher","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6240","1240","MSF","Mystic Flash","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6251","1251","CKD","Gigantic Ki Blast","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6252","1252","CKA","Gigantic Ki Blast","0xff","0xa","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6260","1260","WLD","Time Skip/Molotov","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6261","1261","WLDV","DUAL Time Skip/Molotov","0xff","0x5","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6310","1310","CBK","Super Black Kamehameha","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6311","1311","CBC","Super Black Kamehameha","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6312","1312","CBKV","DUAL Super Black Kamehameha","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6320","1320","STR","Burning Strike","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6321","1321","HPE","Sword of Hope","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6322","1322","STC","Burning Strike","0x0","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6323","1323","HPC","Sword of Hope","0x0","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6324","1324","STRV","DUAL Burning Strike","0xff","0x5","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6325","1325","STG","Burning Strike","0x0","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6330","1330","PSN","Secret Poison","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6331","1331","PST","Secret Poison","0x0","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6332","1332","PSC","Secret Poison","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6340","1340","IMP","Impulse Slash","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6341","1341","IMC","Impulse Slash","0x0","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6360","1360","RQM","Requiem of Destruction","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6370","1370","TRT","God of Destruction's Menace","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6380","1380","ZRZ","Instant Severance","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6381","1381","ZRZV","DUAL Instant Severance","0xff","0x5","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6382","1382","ZRC","Instant Severance","0x0","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6383","1383","ZMSS","Instant Severance (Festival)","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6390","1390","HAI","Divine Lasso","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6391","1391","CRK","Super Black Kamehameha Rosé","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6392","1392","HAC","Divine Lasso","0x0","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6393","1393","HAIV","DUAL Divine Lasso","0xff","0x5","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6400","1400","GRD","Grand Smasher","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6401","1401","GRDV","DUAL Grand Smasher","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6402","1402","GRQ","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6421","1421","GKR","Divine Wrath: Purification","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6430","1430","UGK","Flames of Retribution","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6440","1440","BUK","Super Kamehameha","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6450","1450","EVB","Evil Blast","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6451","1451","EVC","Evil Blast","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6460","1460","SSD","S.S. Deadly Bomber","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6461","1461","SSC","S.S. Deadly Bomber","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6462","1462","SSQ","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6470","1470","BVA","Brave Sword Attack","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6471","1471","BVAV","DUAL Brave Sword Attack","0xff","0x5","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6490","1490","PRH","Power Rush","0xff","0x0","0x25","0xffff","65535","0xffff"
"UltimateSkills","6491","1491","PRR","Power Rush","0x0","0x0","0x25","0xffff","65535","0xffff"
"UltimateSkills","6492","1492","PRP","Power Rush","0x0","0x0","0x25","0xffff","65535","0xffff"
"UltimateSkills","6493","1493","PRJ","Power Rush","0x0","0x0","0x25","0xffff","65535","0xffff"
"UltimateSkills","6494","1494","PRHV","DUAL Power Rush","0xff","0x5","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6495","1495","BLZ","Blazing Magnetron","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6500","1500","DET","Remote Serious Bomb","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6501","1501","DETV","DUAL Remote Serious Bomb","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6502","1502","DTT","Remote Serious Bomb","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6510","1510","GIN","Godly Display","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6511","1511","CKS","Super Kamehameha","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6520","1520","GBU","Gigantic Burst","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6521","1521","GBUV","DUAL Gigantic Burst","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6530","1530","RDB","Revenge Death Ball","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6531","1531","RDBV","DUAL Revenge Death Ball","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6540","1540","CKC","Super Kamehameha","0x0","0x1","0x26","0xffff","65535","0xffff"
"UltimateSkills","6541","1541","GPN","God Punisher","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6542","1542","TM0S","God Punisher (Festival)","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6550","1550","GRO","Gigantic Roar","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6551","1551","GROV","DUAL Gigantic Roar","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6560","1560","REL","Ribrianne's Eternal Love","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6561","1561","RLS","Lovely Showtime","0x0","0x3","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6570","1570","FEP","Final Explosion","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6572","1572","RNB","Final Galick Rush","0x0","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6580","1580","PRF","Prominence Flash","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6581","1581","PRC","Prominence Flash","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6582","1582","PRFV","DUAL Prominence Flash","0xff","0x6","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6583","1583","PRG","Prominence Flash","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","6610","1610","METS","Meteor Smash","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7010","2010","KZS","Sign of Awakening","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7020","2020","CFL","Circle Flash","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7040","2040","BCS","Super Big Bang Crash","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7060","2060","SGB","Super Gamma Blast","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7061","2061","SGZ","Super Gamma Blast","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7070","2070","COR","Core Breaker","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7071","2071","COT","Core Breaker","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7080","2080","CKG","Super Kamehameha","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7081","2081","GRS","Super Dragon Flight","0x0","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7090","2090","MKB","Special Beam Cannon (Beast)","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7091","2091","AXE","Beast Axe Slash","0x0","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7100","2100","BRY","Evil Explosion","0x0","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7101","2101","KDY","Light Grenade","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7110","2110","DLB","Apocalyptic Burst","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7120","2120","SCE","Explosive Scream","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7130","2130","UE1","Pendulum Bullet","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7140","2140","UV1","Justice Drive","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7160","2160","UB1","Gigantic Explosion","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7161","2161","UBC","Gigantic Explosion","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7162","2162","UBQ","Gigantic Explosion","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7170","2170","UG1","Final Rampage","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7171","2171","UGC","Final Rampage","0x0","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7180","2180","UR1","Divine Ray Bomb","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7181","2181","URC","Divine Ray Bomb","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7210","2210","HKL","God of Destruction's Might","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7220","2220","UPI","Full Power Destruction","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7221","2221","UPC","Full Power Destruction","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7230","2230","TBG","Burst Blitz","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7240","2240","CK4","Super Kamehameha (SS4 DAIMA)","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7250","2250","FF3","Final Flash (SS3 DAIMA)","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7260","2260","GBL","Gigantic Nova","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7270","2270","GTF","Chaotic Time Impact","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7280","2280","SBF","Last Emperor","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7550","2550","GNV","Golden Supernova","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7560","2560","IGN","Ignition Slash","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7561","2561","PRK","Prominence Kamehameha","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7570","2570","DFL","x10 Dragon Flash","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7571","2571","CDS","Crimson Dragon Strike","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7580","2580","FSS","Final Shining Strike","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7581","2581","MXF","Final Galick Thrust","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7590","2590","HPF","Hyper Flash","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7591","2591","VLT","Whirlwind Blitz","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7600","2600","JDG","Soul Judgment","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7610","2610","TGS","Triple Golden Supernova","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7611","2611","TGC","Triple Golden Supernova","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7620","2620","VGR","Vanishing Grenade","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7630","2630","PHP","Photon Pulse","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7640","2640","PHR","Photon Rush","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7650","2650","SDT","Impending Doom","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7660","2660","CMO","Cosmic Overload","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7670","2670","MXR","Maximum Ruin","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7680","2680","DDH","S.S. Deadly Hammer","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7690","2690","HTA","Hunting Arrow","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7700","2700","MKR","Special Beam Cannon","0x0","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7710","2710","SPM","Supernova (Mecha)","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7720","2720","DSM","Dimensional Slash","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7730","2730","SWR","Sweet Rampage","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7740","2740","ZAP","Sky Zapper","0x0","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7780","2780","ANB","Annihilation Gun","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7790","2790","LNA","Lightning Arrow","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7810","2810","SBR","Salza Blade Rush","0xff","0x0","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7820","2820","DIC","Dirty Criminal","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7821","2821","DIR","Dirty Criminal","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7822","2822","GLB","Galactic Buster","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7830","2830","FSB","Furious Bullet","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7840","2840","PGY","Planet Geyser","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7850","2850","DIM","Deadly Impact","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7870","2870","RSC","Resist Cannon","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7880","2880","BRK","Gigantic Wrath","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7890","2890","RFL","Rageful Final Flash","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7930","2930","GKR","Super Spirit Bomb","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","7940","2940","RAS","Instant Rasengan","0xff","0x1","0xffff","0xffff","65535","0xffff"
"UltimateSkills","8020","3020","GBK","Genocide Breaker","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10000","0","KAB","Spirit Explosion","0xff","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10001","1","KUR","Turn Retreat","0xff","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10050","50","BKC","High Tension Turn","0xff","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10060","60","KRZ","Spirit Slash","0xff","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10090","90","KAN","Super Explosive Wave","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10091","91","EMK","Special Beam Blast","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10101","101","SDK","Spread Shot Retreat","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10102","102","KLLK","Solar Flare (Festival)","0xff","0x4","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10130","130","SGH","Break Strike","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10160","160","KAI","Explosive Wave","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10180","180","PYN","Psycho Escape","0xff","0x4","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10181","181","SYG","Miracle Kneel","0xff","0x4","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10190","190","MDS","Mach Dash","0xff","0x3","0xc9","0xffff","65535","0xffff"
"EvasiveSkills","10200","200","FNP","Final Pose","0xff","0x3","0xca","0xffff","65535","0xffff"
"EvasiveSkills","10210","210","SPN","Spinning Blade","0xff","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10240","240","NGH","Psychic Move","0xff","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10260","260","AMB","Armored Boost","0xff","0x4","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10280","280","EFD","Energy Field","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10300","300","RBT","Rolling Bullet","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10310","310","BRI","Energy Barrier","0xff","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10331","331","SKJ","Instant Rise","0xff","0x4","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10340","340","SBJ","Super Back Jump","0xff","0x4","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10341","341","SFJ","Super Front Jump","0xff","0x4","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10342","342","SBC","Super Back Jump","0x0","0x4","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10343","343","VDLK","Eagle Kick (Festival)","0x0","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10350","350","CDY","Candy Beam","0x90","0x4","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10351","351","BUB","Buu Buu Ball","0x90","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10360","360","GMB","Dimension Cannon","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10370","370","SUT","Angry Shout","0xff","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10380","380","OKS","Victory Cannon","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10390","390","BAR","Force Shield","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10400","400","BSM","Blaster Meteor","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10410","410","DKP","Headshot","0xff","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10420","420","OTB","Maiden Burst","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10440","440","HOK","Howl","0x0","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10480","480","TMP","Absolute Zero","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10490","490","BRN","Dragon Burn","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10510","510","PNG","Punisher Guard","0xff","0x4","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10531","531","ARP","Peeler Storm","0xff","0xa","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10540","540","ENB","Energy Boil","0x0","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10630","630","SEV","Science Vanish","0x0","0x4","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10635","635","SEM","Science Vanish","0x0","0x4","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10650","650","WRP","Warp","0x0","0x4","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10670","670","OSC","Elite Barrage","0x0","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10690","690","BFL","Burst Flare","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10840","840","TLP","Hyper Movement","0xff","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10850","850","FBL","Fake Blast","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","10860","860","FBR","Energy Dome","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","11100","1100","INB","Brutal Buster","0xff","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","11110","1110","ADO","Total Evasion","0x0","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","11120","1120","CHW","Chaos Wall","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","11150","1150","BOE","Mighty Explosive Wave","0x0","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","11220","1220","ZBK","Bloody Counter","0xff","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","11350","1350","FKE","Time Skip/Tremor Pulse","0xff","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","11430","1430","GUK","Flames of Retribution","0x0","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","11510","1510","SJG","Instant Rise","0x0","0x4","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","11520","1520","BSK","Blaster Meteor","0x0","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","11550","1550","SJB","Instant Rise","0x0","0x4","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","11560","1560","OTR","Maiden Burst","0x0","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","11570","1570","FSE","Flash Strike","0x0","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","12010","2010","TEN","Celestial Wave","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","12080","2080","KRG","Spirit Slash","0x0","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","12090","2090","MSE","Evil Whirlwind","0x0","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","12100","2100","MKE","Evil Flight Strike","0x0","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","12122","2122","MBA","Max Barrier","0x0","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","12260","2260","SYB","Saiyan Blaster","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","12560","2560","BLB","Nova Barrier","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","12590","2590","ENS","Nova Strike","0xff","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","12600","2600","SED","Super Evasive Dance","0xff","0x0","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","12630","2630","BSH","Barrier Sphere","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","12640","2640","EVK","Evading Kamehameha","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","12730","2730","TEX","Total Explosion","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","12820","2820","EPB","Psycho Barrier","0xff","0x1","0xffff","0xffff","65535","0xffff"
"EvasiveSkills","12840","2840","GBO","Gigantic Bomber","0xff","0x0","0xffff","0xffff","65535","0xffff"
"BlastSkills","20340","340","NML","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","20400","400","BOM","","0x0","0x1","0xffff","0xffff","65535","0xffff"
"BlastSkills","20520","520","ISI","","0x0","0x0","0xffff","0xffff","65535","0xffff"
